what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647403888143
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1647403888143
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1647403895143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647403914539
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1647403948980
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1647403948998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647403949026
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1647403953685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647403955088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647403956975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1647403956982
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647403960003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404045672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404045803
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404098301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404098450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404162947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404163118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1647404201865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404213153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404213315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1647404232951
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1647404235436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1647404244897
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647404246916
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1647404254115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404254125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404255745
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1647404256452
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647404259223
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1647404265509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1647404273581
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647404275222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1647404276286
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1647404282998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404283007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404284580
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1647404284967
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647404287490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404290276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404321506
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404388817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404395680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404425197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404450156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404452090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404731177
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1647404732982
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647404739071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404796809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404797031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1647404834250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1647404836582
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404919740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404919889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404968030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404968247
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1647404981663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647404984849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647405169915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1647405180893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1647405181462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1647405181974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1647405182382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1647405183027
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1647405183491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1647405183914
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1647405184295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647405197897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647405198036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1647405209537
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1647405213008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1647405214989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1647405223564
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647405228424
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1647405245371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1647405248919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647405260982
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1647405277244
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1647405277261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647405277281
