what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981460606
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646981480175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1646981486056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981487504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981487687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1646981514504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981622679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981648683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981658925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981659147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981700113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981700333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981707989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981708129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981750145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646981858637
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646981866187
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646981870952
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646981878987
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646981898675
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646981900845
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646981911820
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646981960186
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646981968320
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646982039089
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646982137064
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646982143983
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1646982147177
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646982149032
