what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646827201715
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646827207300
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646827207316
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646827214296
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646827217107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827219620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827280573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827296916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827306781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827333452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827682885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827687233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827689425
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827692445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827819129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827822853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827852864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827865825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827933711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646827941443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646828140390
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646828144081
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646828149558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646828173210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646828210162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646828217682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646828434584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646828436048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1646828441383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646828533499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646828535154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646828537719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646828541416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829462668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829468007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829554255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829581793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829609441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829613896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829814942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829824900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829881610
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646829891702
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646829892737
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646829895381
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646829902341
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646829902359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829922037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829936462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829937280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829937634
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646829941786
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646829944371
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646829951008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829953855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829976085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646829983537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830038745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830045140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830290231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830295189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830295394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830303973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830383519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830390470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830402561
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830417152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830432103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830435505
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830445730
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646830449861
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646830454484
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646830456341
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646830459835
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646830466045
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646830466047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646830965682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646831001659
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831062328
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831066980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646831088236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646831090263
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1646831090279
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1646831099170
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831101355
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1646831103407
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831135345
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646831178029
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831179536
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831183722
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831193518
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1646831196959
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831200212
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831213701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646831264500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646831423048
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831483187
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831484575
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831488570
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831494105
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831506358
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831510701
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831623462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646831659401
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646831665265
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.hashcode.equals",1646831665335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1646831722357
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646831741585
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1646831741632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1646831758595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646831764220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646831764452
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831766779
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831769399
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831772651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1646831777367
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831821852
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831823055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1646831856948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1646831863022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1646831871562
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831920689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646831932053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646831932280
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646831936492
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1646831953329
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1646831960078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1646832008814
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1646832042095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1646832055377
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646832060449
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1646832061768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1646832081475
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646832083514
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1646832088945
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1646832089746
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646832091495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1646832107866
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646832109531
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646832113796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1646832143062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1646832153088
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1646832214857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1646832258859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646832286820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646832286995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646832363883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646832364046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646832382660
