what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1646754707461
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1646754708180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646754744173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646754753407
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1646754809426
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646754845248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646754850637
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1646754850664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646754881996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646754886860
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1646754886879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646754919741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646754924153
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1646754924174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646754978228
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646754987787
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1646754987812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1646754990804
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646754993347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646755013840
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646755014038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1646755035042
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1646755047005
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1646755047359
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646755056010
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646755056018
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646755071129
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1646755072030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646755082892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646755086390
error,log,,,"Could not retrieve interfaces",1646755086405
error,log,,,"Could not retrieve interfaces",1646755086407
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1646755086417
